ts,power,mean_IGR_Nex,max_temp_Nex,mean_temp_Nex,min_temp_Nex,mean_hum_Nex,prec_Nex,mean_wind_speed_Nex,mean_wind_dir_Nex,DK2_DKK,SYSTEM_DKK,PriceArea,ImbalanceMWh,ImbalancePriceDKK,BalancingPowerPriceUpDKK,BalancingPowerPriceDownDKK
2022-08-01 03:00:00,0.058473235829955,0.0,15.9,15.5,15.1,100.0,0.0,1.1,61.0,2828.860107,523.409973,DK2,,2825.830078,2825.830078,2825.830078
2022-08-01 04:00:00,0.0379683214032814,8.0,16.3,16.0,15.7,98.0,0.0,1.4,88.0,3198.550049,1563.98999,DK2,,1888.849976,3195.129883,1888.849976
2022-08-01 05:00:00,0.0104380837331215,47.0,17.0,16.2,15.6,98.0,0.0,0.8,76.0,3227.590088,1600.689941,DK2,,3224.129883,3224.129883,3224.129883
2022-08-01 06:00:00,0.0,72.0,17.9,17.5,16.9,95.0,0.0,1.2,94.0,3535.340088,1699.849976,DK2,,3531.550049,3531.550049,3531.550049
2022-08-01 07:00:00,0.0024983005009335,144.0,18.9,18.2,17.8,89.0,0.0,1.8,104.0,3304.929932,1757.170044,DK2,,3301.389893,3301.389893,3301.389893
2022-08-01 08:00:00,0.0231254304257817,292.0,19.8,18.8,18.5,83.0,0.0,2.4,105.0,2911.050049,1646.25,DK2,,2907.929932,2907.929932,2907.929932
2022-08-01 09:00:00,0.0598748738023146,616.0,20.4,19.9,19.3,76.0,0.0,2.9,126.0,2517.090088,1599.130005,DK2,,2514.399902,2514.399902,2514.399902
2022-08-01 11:00:00,0.035957956783259,485.0,20.7,20.0,19.6,70.0,0.0,3.1,137.0,2385.030029,1409.0,DK2,,1598.829956,2382.47998,1598.829956
2022-08-01 12:00:00,0.1290680680522529,644.0,23.2,21.5,20.1,60.0,0.0,3.0,176.0,1803.180054,1159.689941,DK2,,1338.550049,1801.25,1338.550049
2022-08-01 13:00:00,0.2469341153673649,348.0,22.1,21.1,20.4,61.0,0.0,3.8,243.0,1626.599976,1013.700012,DK2,,1055.969971,1624.849976,1055.969971
2022-08-01 14:00:00,0.221625659736317,480.0,22.5,21.8,21.2,67.0,0.0,4.0,254.0,1628.22998,965.309998,DK2,,1055.969971,1626.48999,1055.969971
2022-08-01 15:00:00,0.2301888572324128,395.0,22.3,21.4,20.0,71.0,0.0,4.9,270.0,2333.590088,1385.469971,DK2,,1580.23999,2331.090088,1580.23999
2022-08-01 16:00:00,0.3334000041883865,378.0,21.1,20.3,19.4,78.0,0.0,4.3,278.0,3221.850098,1600.619995,DK2,,1598.829956,3218.399902,1598.829956
2022-08-01 17:00:00,0.4781102695663339,272.0,20.4,19.6,19.0,83.0,0.0,4.8,270.0,3403.939941,1632.030029,DK2,,3400.300049,3400.300049,3400.300049
2022-08-01 18:00:00,0.3897902447301528,160.0,19.8,19.3,18.6,80.0,0.0,4.5,271.0,3652.290039,1600.619995,DK2,,3648.379883,3648.379883,3648.379883
2022-08-01 19:00:00,0.2555990526262252,39.0,18.7,17.5,16.3,83.0,0.0,3.1,255.0,3631.0,1593.25,DK2,,6493.540039,6493.540039,3627.110107
2022-08-01 20:00:00,0.0476176101593645,1.0,16.3,15.5,14.9,89.0,0.0,3.2,266.0,3611.570068,1270.680054,DK2,,4463.629883,4463.629883,3607.699951
2022-08-01 21:00:00,0.0420910250543365,0.0,15.1,13.7,13.0,90.0,0.0,2.8,281.0,3185.300049,700.289978,DK2,,1926.030029,3181.889893,1926.030029
2022-08-01 22:00:00,0.0231582051896978,0.0,13.0,12.2,11.6,90.0,0.0,2.1,296.0,1334.599976,713.01001,DK2,,1333.199951,1333.199951,1333.199951
2022-08-01 23:00:00,0.0159911378235039,1.0,12.1,10.6,10.0,94.0,0.0,1.6,296.0,1334.52002,243.949997,DK2,,1333.119995,1333.119995,1333.119995
2022-08-02 01:00:00,0.0270869407684557,0.0,10.2,9.6,9.1,98.0,0.0,0.8,299.0,1334.890015,145.009995,DK2,,1333.5,1333.5,1333.5
2022-08-02 02:00:00,0.0,0.0,9.2,8.9,8.5,99.0,0.0,0.6,303.0,1282.560059,142.779999,DK2,,1281.219971,1281.219971,1281.219971
2022-08-02 03:00:00,0.007648321662453,1.0,9.0,8.7,8.3,99.0,0.0,0.7,307.0,1279.959961,295.23999,DK2,,4524.310059,4524.310059,1278.619995
2022-08-02 04:00:00,0.0063812259854453,23.0,9.8,8.9,8.2,100.0,0.0,1.0,314.0,3402.300049,1198.890015,DK2,,3398.72998,3398.72998,3398.72998
2022-08-02 05:00:00,0.0140055334929712,110.0,12.8,11.3,9.7,99.0,0.0,0.8,297.0,3572.469971,1568.869995,DK2,,1673.189941,3568.72998,1673.189941
2022-08-02 06:00:00,0.0332476537944453,258.0,16.4,14.5,12.7,87.0,0.0,0.9,276.0,3565.030029,1664.969971,DK2,,1673.189941,3561.290039,1673.189941
2022-08-02 07:00:00,0.1860532980296444,416.0,17.8,16.9,16.1,70.0,0.0,2.2,259.0,2753.610107,1658.640015,DK2,,1725.25,2750.72998,1725.25
2022-08-02 08:00:00,0.2513482392063393,492.0,18.6,18.3,17.8,57.0,0.0,4.0,245.0,2268.77002,1607.719971,DK2,,1725.25,2266.389893,1725.25
2022-08-02 09:00:00,0.2636630525104897,641.0,20.0,19.0,18.2,55.0,0.0,4.7,243.0,1809.160034,1352.829956,DK2,,520.549988,1807.27002,520.549988
2022-08-02 10:00:00,0.2030799451058422,595.0,20.0,18.9,17.7,58.0,0.0,4.9,245.0,1385.290039,1136.359985,DK2,,148.729996,1383.839966,148.729996
2022-08-02 11:00:00,0.1969871905130683,775.0,20.3,19.7,19.1,50.0,0.0,5.3,245.0,1623.650024,932.090027,DK2,,11.15,1621.949951,11.15
2022-08-02 12:00:00,0.1237778866393785,816.0,21.0,20.3,19.7,52.0,0.0,4.8,244.0,1431.069946,372.209991,DK2,,0.0,1429.569946,0.0
2022-08-02 13:00:00,0.0748648148991672,756.0,21.1,20.3,19.6,53.0,0.0,4.7,239.0,1281.300049,313.700012,DK2,,0.0,1279.949951,0.0
2022-08-02 14:00:00,0.0636179925401809,617.0,20.6,20.2,19.7,53.0,0.0,4.2,234.0,1444.469971,595.390015,DK2,,0.0,1442.959961,0.0
2022-08-02 15:00:00,0.0111686022991004,563.0,20.8,20.4,20.1,51.0,0.0,3.4,209.0,1794.130005,1078.810059,DK2,,44.619999,1792.25,44.619999
2022-08-02 16:00:00,0.0002366056200116,437.0,20.6,20.1,19.7,54.0,0.0,3.2,209.0,2651.330078,1269.829956,DK2,,520.549988,2648.550049,520.549988
2022-08-02 17:00:00,0.036945463472142,260.0,20.0,19.7,19.3,56.0,0.0,2.1,207.0,2682.439941,1284.119995,DK2,,2679.629883,2679.629883,2679.629883
2022-08-02 18:00:00,0.1531250657418265,80.0,19.5,17.9,17.0,75.0,0.0,1.5,142.0,2835.050049,1059.76001,DK2,,3994.02002,3994.02002,2832.080078
2022-08-02 19:00:00,0.280848951181446,17.0,17.1,16.4,15.7,84.0,0.0,0.9,168.0,2679.469971,630.820007,DK2,,2676.659912,2676.659912,2676.659912
2022-08-02 20:00:00,0.2047277013033075,1.0,16.4,16.1,15.7,87.0,0.0,1.0,178.0,1292.160034,159.529999,DK2,,1290.810059,1290.810059,1290.810059
2022-08-02 21:00:00,0.1412067424111737,0.0,16.3,16.0,15.7,90.0,0.0,0.9,211.0,1334.52002,71.540001,DK2,,572.530029,1788.459961,572.530029
2022-08-02 22:00:00,0.0543860592036729,0.0,16.6,16.2,15.9,94.0,0.0,0.7,214.0,1474.109985,32.450001,DK2,,1472.849976,1472.849976,1472.849976
2022-08-02 23:00:00,0.0567146258325211,0.0,16.9,16.4,16.0,96.0,0.0,0.7,264.0,1334.410034,32.599998,DK2,,1333.27002,1333.27002,1333.27002
2022-08-03 00:00:00,0.170068115748061,0.0,16.8,16.5,16.3,98.0,0.0,0.5,315.0,1334.109985,31.559999,DK2,,1332.97998,1332.97998,1332.97998
2022-08-03 01:00:00,0.1373143770948798,0.0,16.9,16.3,15.3,99.0,0.0,0.5,309.0,1334.410034,32.52,DK2,,1083.339966,1333.27002,1083.339966
2022-08-03 02:00:00,0.0921689416902759,0.0,17.0,16.0,14.7,100.0,0.0,0.7,247.0,1334.47998,35.650002,DK2,,1083.339966,1333.349976,1083.339966
2022-08-03 03:00:00,0.0949541012830439,0.0,17.0,16.6,16.1,100.0,0.0,0.6,214.0,1338.719971,37.060001,DK2,,77.93,1337.589966,77.93
2022-08-03 04:00:00,0.0863915700790661,12.0,17.0,16.5,16.2,100.0,0.0,1.3,277.0,1474.550049,71.230003,DK2,,743.640015,1473.300049,743.640015
2022-08-03 05:00:00,0.1000642695417383,116.0,19.7,18.4,16.8,93.0,0.0,0.9,235.0,1834.040039,101.300003,DK2,,1561.650024,1832.47998,1561.650024
2022-08-03 06:00:00,0.2410301966943861,290.0,23.0,21.0,19.5,76.0,0.0,1.2,159.0,2351.530029,299.269989,DK2,,2349.530029,2349.530029,2349.530029
2022-08-03 07:00:00,0.3455452717129664,405.0,23.7,23.0,22.3,56.0,0.0,2.7,178.0,2135.98999,365.589996,DK2,,2134.169922,2134.169922,2134.169922
2022-08-03 08:00:00,0.5474309700463699,531.0,24.3,23.5,22.4,54.0,0.0,3.6,186.0,1510.72998,103.379997,DK2,,1509.439941,1509.439941,1509.439941
2022-08-03 09:00:00,0.5289128875474748,651.0,25.7,24.9,24.2,44.0,0.0,4.4,188.0,1371.170044,64.230003,DK2,,1104.310059,1370.01001,1104.310059
2022-08-03 10:00:00,0.6299048071512849,739.0,26.1,25.5,25.0,43.0,0.0,4.8,174.0,1474.180054,53.220001,DK2,,622.650024,1472.930054,622.650024
2022-08-03 11:00:00,0.4447670490034335,781.0,26.0,25.5,24.9,43.0,0.0,5.2,174.0,1334.030029,32.380001,DK2,,77.93,1332.900024,77.93
2022-08-03 12:00:00,0.5617401765238724,784.0,26.4,25.8,25.1,46.0,0.0,4.8,169.0,1334.26001,29.549999,DK2,,148.880005,1333.119995,148.880005
2022-08-03 13:00:00,0.2852687257595191,749.0,26.2,25.7,25.1,47.0,0.0,4.8,164.0,1235.339966,47.48,DK2,,1234.290039,1234.290039,1234.290039
2022-08-03 14:00:00,0.3022252628311672,672.0,26.6,26.1,25.8,44.0,0.0,4.6,167.0,1502.170044,79.709999,DK2,,1500.890015,1500.890015,1500.890015
2022-08-03 15:00:00,0.2065191285569889,568.0,26.8,26.1,25.2,45.0,0.0,4.0,161.0,2704.389893,108.220001,DK2,,2702.090088,2702.090088,2702.090088
2022-08-03 16:00:00,0.1633173397720435,431.0,26.2,24.8,24.3,52.0,0.0,3.8,135.0,3148.719971,231.020004,DK2,,3146.050049,3146.050049,3146.050049
2022-08-03 17:00:00,0.1426197301518727,285.0,24.8,24.3,23.4,54.0,0.0,2.9,137.0,3676.860107,409.649994,DK2,,3673.72998,3673.72998,3673.72998
2022-08-03 18:00:00,0.0930775855083962,123.0,23.7,23.0,22.2,63.0,0.0,1.6,149.0,3843.649902,520.98999,DK2,,4927.660156,4927.660156,3840.379883
2022-08-03 19:00:00,0.1892015810813458,26.0,22.4,21.5,20.9,73.0,0.0,1.0,101.0,3799.219971,440.390015,DK2,,5095.350098,5095.350098,3795.98999
2022-08-03 20:00:00,0.2583557990867464,1.0,21.7,21.1,20.4,73.0,0.0,0.9,68.0,3429.610107,306.640015,DK2,,3426.699951,3426.699951,3426.699951
2022-08-03 21:00:00,0.0767098563294565,0.0,20.9,20.6,19.9,76.0,0.0,0.4,27.0,3230.669922,82.32,DK2,,3227.919922,3227.919922,3227.919922
2022-08-03 22:00:00,0.011581181167137,0.0,20.6,19.6,18.3,80.0,0.0,0.6,295.0,3351.639893,80.010002,DK2,,4902.22998,4902.22998,3348.610107
2022-08-03 23:00:00,0.0,0.0,18.8,18.0,17.5,87.0,0.0,0.6,313.0,3083.389893,74.129997,DK2,,3080.610107,3080.610107,3080.610107
2022-08-04 00:00:00,0.0,0.0,18.4,17.7,17.1,89.0,0.0,0.8,324.0,2791.689941,71.080002,DK2,,2789.169922,2789.169922,2789.169922
2022-08-04 01:00:00,0.0868192320815211,0.0,18.6,17.3,16.6,91.0,0.0,0.6,323.0,2593.860107,72.269997,DK2,,2591.51001,2591.51001,2591.51001
2022-08-04 02:00:00,0.0230727679060683,0.0,18.2,16.9,16.1,93.0,0.0,0.6,38.0,2570.110107,78.599998,DK2,,2567.790039,2567.790039,2567.790039
2022-08-04 03:00:00,0.1464327714189136,0.0,17.4,16.5,15.9,96.0,0.0,1.3,338.0,2791.689941,93.260002,DK2,,2789.169922,2789.169922,2789.169922
2022-08-04 04:00:00,0.1654091037517702,18.0,17.6,16.4,15.6,96.0,0.0,0.4,40.0,3359.75,268.920013,DK2,,3356.719971,3356.719971,3356.719971
2022-08-04 05:00:00,0.0861969260789608,113.0,21.7,19.6,17.3,86.0,0.0,0.5,45.0,3573.449951,1059.01001,DK2,,3570.219971,3570.219971,3570.219971
2022-08-04 06:00:00,0.058297157807586,251.0,23.2,22.3,21.7,77.0,0.0,0.9,141.0,3552.610107,1226.630005,DK2,,3549.399902,3549.399902,3549.399902
2022-08-04 07:00:00,0.052314580441083,396.0,24.6,24.0,23.2,66.0,0.0,2.3,173.0,3178.959961,1325.25,DK2,,3176.090088,3176.090088,3176.090088
2022-08-04 08:00:00,0.0653260266621937,530.0,25.8,25.3,24.5,61.0,0.0,2.6,170.0,2678.780029,941.559998,DK2,,2676.360107,2676.360107,2676.360107
2022-08-04 09:00:00,0.0905750657283952,640.0,26.9,26.1,25.1,58.0,0.0,2.7,157.0,2077.149902,442.049988,DK2,,2075.280029,2075.280029,2075.280029
2022-08-04 10:00:00,0.1368667796066906,716.0,27.6,26.6,25.7,56.0,0.0,2.9,158.0,1786.869995,358.309998,DK2,,1785.26001,1785.26001,1785.26001
2022-08-04 11:00:00,0.1954595162511047,761.0,28.7,28.1,27.6,49.0,0.0,2.8,178.0,1754.939941,223.589996,DK2,,3428.179932,3428.179932,1753.359985
2022-08-04 12:00:00,0.1285448087246295,603.0,28.8,27.8,26.8,50.0,0.0,2.7,163.0,1580.030029,148.339996,DK2,,1578.599976,1578.599976,1578.599976
2022-08-04 13:00:00,0.0844769229364418,696.0,29.6,29.0,28.4,45.0,0.0,3.1,150.0,1474.780029,209.600006,DK2,,2893.580078,2893.580078,1473.449951
2022-08-04 14:00:00,0.0588511748398314,525.0,29.4,27.8,26.7,55.0,0.0,2.8,125.0,1474.859985,539.630005,DK2,,3338.949951,3338.949951,1473.52002
2022-08-04 15:00:00,0.0687624616156673,541.0,27.9,27.0,26.4,60.0,0.0,2.3,113.0,1518.699951,1060.790039,DK2,,1517.319946,1517.319946,1517.319946
2022-08-04 16:00:00,0.1214065706124778,345.0,27.8,26.9,25.7,60.0,0.0,1.5,106.0,2151.139893,1265.630005,DK2,,2149.199951,2149.199951,2149.199951
2022-08-04 17:00:00,0.4030111491897856,248.0,26.6,26.0,25.5,63.0,0.0,1.4,96.0,2158.51001,1334.630005,DK2,,4902.22998,4902.22998,2156.560059
2022-08-04 18:00:00,0.5387636128936487,130.0,25.9,25.4,24.7,63.0,0.0,1.4,91.0,1518.550049,1061.910034,DK2,,1517.180054,1517.180054,1517.180054
2022-08-04 19:00:00,0.3265169878507736,21.0,24.8,23.4,22.6,75.0,0.0,3.0,116.0,3634.409912,811.380005,DK2,,1650.880005,3631.120117,1650.880005
2022-08-04 20:00:00,0.6311526326348132,1.0,23.2,22.7,22.4,78.0,0.0,2.7,127.0,3575.01001,392.179993,DK2,,1542.459961,3571.780029,1542.459961
2022-08-04 21:00:00,0.0233546842078101,0.0,24.1,22.9,22.3,79.0,0.0,1.4,164.0,1474.709961,83.510002,DK2,,4526.169922,4526.169922,1473.380005
2022-08-04 22:00:00,0.0740117981717906,0.0,25.2,24.3,23.7,67.0,0.0,5.9,260.0,3015.72998,79.93,DK2,,1561.650024,3013.449951,1561.650024
2022-08-04 23:00:00,0.1403141252983301,0.0,24.3,23.9,23.7,67.0,0.0,4.7,338.0,2665.580078,70.919998,DK2,,2663.570068,2663.570068,2663.570068
2022-08-05 01:00:00,0.3539388392786368,0.0,21.2,20.8,20.5,92.0,0.0,1.8,69.0,2524.110107,71.669998,DK2,,2522.209961,2522.209961,2522.209961
2022-08-05 02:00:00,0.6545506281888782,0.0,20.9,20.7,20.4,91.0,0.0,1.5,83.0,2519.27002,76.949997,DK2,,2517.370117,2517.370117,2517.370117
2022-08-05 03:00:00,0.281143347412104,0.0,20.8,20.5,19.7,92.0,0.0,0.8,142.0,2902.76001,85.059998,DK2,,1710.369995,2900.570068,1710.369995
2022-08-05 04:00:00,0.1728103336291726,16.0,22.1,21.1,20.2,88.0,0.0,3.7,206.0,3348.23999,379.769989,DK2,,1710.369995,3345.709961,1710.369995
2022-08-05 05:00:00,0.2826630569276808,10.0,22.0,21.0,20.4,93.0,0.4,6.2,209.0,3482.870117,1111.23999,DK2,,2230.919922,3480.23999,2230.919922
2022-08-05 06:00:00,0.192576627578271,18.0,20.5,20.1,19.8,100.0,1.1,3.5,237.0,3601.27002,1664.849976,DK2,,3598.550049,3598.550049,3598.550049
2022-08-05 07:00:00,0.0479994057555724,41.0,20.3,20.1,19.9,100.0,1.1,3.8,230.0,3229.689941,1687.400024,DK2,,4596.220215,4596.220215,3227.25
2022-08-05 08:00:00,0.0,121.0,20.9,20.3,19.9,98.0,0.5,4.0,238.0,3181.840088,1664.180054,DK2,,3996.699951,3996.699951,3179.439941
2022-08-05 09:00:00,0.0,77.0,21.0,20.3,19.7,98.0,0.9,5.4,252.0,3014.76001,1294.98999,DK2,,3012.48999,3012.48999,3012.48999
2022-08-05 10:00:00,0.0275067170106845,63.0,20.0,19.8,19.6,100.0,2.0,2.4,281.0,2889.070068,1059.300049,DK2,,2886.889893,2886.889893,2886.889893
2022-08-05 11:00:00,0.0107141553449429,75.0,20.1,19.8,19.6,100.0,2.2,1.2,144.0,2312.310059,1025.209961,DK2,,2454.01001,2454.01001,2310.570068
2022-08-05 12:00:00,0.1483628228244772,212.0,20.2,19.8,19.5,100.0,0.0,1.0,36.0,1990.219971,953.030029,DK2,,2454.01001,2454.01001,1988.719971
2022-08-05 13:00:00,0.1928206637197188,184.0,21.1,20.6,20.1,99.0,0.2,1.2,329.0,1761.819946,594.77002,DK2,,2342.469971,2342.469971,1760.48999
2022-08-05 14:00:00,0.2599942145478819,67.0,20.8,20.1,19.4,98.0,0.0,2.7,256.0,1767.630005,751.640015,DK2,,2137.969971,2137.969971,1766.300049
2022-08-05 15:00:00,0.6708921488832836,45.0,19.7,18.6,17.6,98.0,0.0,4.5,280.0,1937.310059,1059.369995,DK2,,1935.849976,1935.849976,1935.849976
2022-08-05 16:00:00,0.3802165483855729,104.0,18.0,17.5,17.2,100.0,1.3,3.9,282.0,2565.639893,1239.25,DK2,,2563.699951,2563.699951,2563.699951
2022-08-05 17:00:00,0.2195442292016641,139.0,18.2,17.9,17.4,98.0,0.0,4.0,291.0,2909.610107,1385.26001,DK2,,2907.409912,2907.409912,2907.409912
2022-08-05 18:00:00,0.04171847007841,29.0,17.5,16.9,16.5,96.0,0.0,3.2,298.0,3146.48999,1425.300049,DK2,,3144.110107,3144.110107,3144.110107
2022-08-05 19:00:00,0.1314016823660934,10.0,16.6,16.3,15.9,96.0,0.0,2.3,297.0,3030.98999,1059.819946,DK2,,3028.699951,3028.699951,3028.699951
2022-08-05 20:00:00,0.2080820228125916,1.0,16.0,15.3,14.4,98.0,0.0,2.0,309.0,2731.590088,519.01001,DK2,,2729.530029,2729.530029,2729.530029
2022-08-05 21:00:00,0.3021853427099136,0.0,14.6,13.7,12.7,100.0,0.0,1.5,288.0,1265.660034,84.239998,DK2,,1933.469971,1933.469971,1264.709961
2022-08-05 22:00:00,0.416548817129698,0.0,13.0,12.6,12.3,100.0,0.0,2.2,284.0,1334.73999,110.800003,DK2,,1333.869995,1333.869995,1333.869995
2022-08-05 23:00:00,0.4220352384159022,0.0,12.8,12.3,11.7,99.0,0.0,2.2,276.0,1334.290039,84.830002,DK2,,1333.420044,1333.420044,1333.420044
2022-08-06 01:00:00,0.5199334312358197,0.0,14.0,12.7,11.5,99.0,0.0,2.2,277.0,1334.209961,61.610001,DK2,,1003.909973,1333.349976,1003.909973
2022-08-06 02:00:00,0.6410770736829139,0.0,14.1,13.8,13.7,98.0,0.0,2.6,299.0,1334.140015,37.880001,DK2,,818.0,1333.27002,818.0
2022-08-06 03:00:00,0.5778193162627225,0.0,14.0,13.5,13.0,95.0,0.0,3.3,289.0,461.950012,33.110001,DK2,,461.649994,461.649994,461.649994
2022-08-06 04:00:00,0.924663349798432,11.0,13.2,12.8,12.2,93.0,0.0,3.0,299.0,1141.709961,33.259998,DK2,,818.0,1140.969971,818.0
2022-08-06 05:00:00,0.88959952180882,108.0,13.6,12.8,12.2,89.0,0.0,3.6,285.0,767.940002,37.360001,DK2,,767.440002,767.440002,767.440002
2022-08-06 06:00:00,0.9047901088502854,271.0,15.1,14.4,13.6,81.0,0.0,4.4,282.0,765.330017,67.489998,DK2,,764.830017,764.830017,764.830017
2022-08-06 07:00:00,0.8828187770935825,431.0,16.0,15.4,14.9,72.0,0.0,6.0,285.0,1084.109985,63.32,DK2,,1083.410034,1083.410034,1083.410034
2022-08-06 08:00:00,0.9278797903044872,544.0,16.5,16.1,15.6,66.0,0.0,6.9,280.0,1259.359985,36.830002,DK2,,298.790009,1258.540039,298.790009
2022-08-06 09:00:00,1.1235067266270948,710.0,17.0,16.6,16.2,63.0,0.0,7.8,273.0,1059.410034,29.469999,DK2,,48.93,1058.719971,48.93
2022-08-06 10:00:00,1.2040304713061147,715.0,17.8,17.0,16.3,61.0,0.0,8.1,270.0,1059.040039,25.67,DK2,,-11.15,1058.349976,-11.15
2022-08-06 11:00:00,1.231415106893565,594.0,17.8,16.9,15.9,60.0,0.0,7.6,272.0,1059.410034,26.34,DK2,,9.96,1058.719971,9.96
2022-08-06 12:00:00,1.279199071169803,710.0,18.6,17.7,16.3,57.0,0.0,8.2,262.0,863.330017,22.4,DK2,,-3.72,862.77002,-3.72
2022-08-06 13:00:00,0.9912678748787576,788.0,18.7,18.3,17.5,54.0,0.0,8.7,261.0,1040.060059,28.57,DK2,,-14.87,1039.390015,-14.87
2022-08-06 14:00:00,1.0321169816860618,649.0,19.1,18.4,17.8,53.0,0.0,8.4,261.0,1185.839966,30.43,DK2,,-9.96,1185.069946,-9.96
2022-08-06 15:00:00,1.0455135710853545,576.0,18.9,18.4,17.9,53.0,0.0,8.8,264.0,1721.97998,48.740002,DK2,,99.949997,1720.859985,99.949997
2022-08-06 16:00:00,0.8490901004693628,437.0,18.6,18.2,17.7,55.0,0.0,8.6,257.0,2356.639893,113.480003,DK2,,1564.469971,2355.110107,1564.469971
2022-08-06 17:00:00,0.9457139747985092,291.0,18.4,18.1,17.8,58.0,0.0,7.7,258.0,2763.830078,133.350006,DK2,,1564.469971,2762.030029,1564.469971
2022-08-06 18:00:00,0.7145077064871005,139.0,17.9,17.5,17.0,63.0,0.0,6.6,259.0,2947.850098,116.010002,DK2,,1601.72998,2945.929932,1601.72998
2022-08-06 19:00:00,0.6215655622649049,27.0,17.2,16.4,15.6,73.0,0.0,4.8,258.0,2826.929932,93.760002,DK2,,2818.399902,2825.090088,2818.399902
2022-08-06 20:00:00,0.2653215141686245,1.0,15.6,14.9,14.4,78.0,0.0,3.9,261.0,2746.409912,79.32,DK2,,2744.629883,2744.629883,2744.629883
2022-08-06 21:00:00,0.2895977484373473,0.0,14.5,13.9,12.6,84.0,0.0,2.6,272.0,2418.25,35.939999,DK2,,2416.679932,2416.679932,2416.679932
2022-08-06 22:00:00,0.5067315802255853,0.0,13.3,12.8,12.1,89.0,0.0,1.9,267.0,2067.52002,24.25,DK2,,1632.290039,2066.5,1632.290039
2022-08-06 23:00:00,0.2581160733079157,0.0,13.1,12.4,11.8,91.0,0.0,1.4,267.0,1732.420044,15.1,DK2,,1048.530029,1731.569946,1048.530029
2022-08-07 00:00:00,0.1218258184480797,0.0,12.8,12.2,11.7,91.0,0.0,2.3,273.0,1624.01001,11.09,DK2,,1048.530029,1623.219971,1048.530029
2022-08-07 01:00:00,0.0899087542857697,0.0,12.6,11.9,11.2,95.0,0.0,2.4,288.0,1535.630005,10.94,DK2,,639.309998,1534.869995,639.309998
2022-08-07 02:00:00,0.0688601767973205,0.0,12.2,11.5,11.0,93.0,0.0,1.4,300.0,1491.51001,10.86,DK2,,639.309998,1490.780029,639.309998
2022-08-07 03:00:00,0.0927935973863319,0.0,11.7,10.9,10.0,95.0,0.0,2.2,293.0,1526.920044,10.94,DK2,,951.859985,1526.170044,951.859985
2022-08-07 04:00:00,0.0755474767140135,15.0,10.6,10.0,9.5,98.0,0.0,1.8,295.0,1525.209961,11.68,DK2,,1524.459961,1524.459961,1524.459961
2022-08-07 05:00:00,0.1031780275746581,113.0,14.0,11.8,10.0,96.0,0.0,1.6,295.0,1534.810059,17.860001,DK2,,1534.060059,1534.060059,1534.060059
2022-08-07 06:00:00,0.0838110086127433,260.0,15.9,15.2,13.9,84.0,0.0,3.2,268.0,1207.300049,22.84,DK2,,1206.709961,1206.709961,1206.709961
2022-08-07 07:00:00,0.1122760693823533,402.0,17.2,16.3,15.8,75.0,0.0,4.2,274.0,1061.699951,32.810001,DK2,,1061.180054,1061.180054,1061.180054
2022-08-07 08:00:00,0.1662210416480111,526.0,17.9,17.2,16.4,65.0,0.0,4.2,268.0,744.0,32.59,DK2,,743.640015,743.640015,743.640015
2022-08-07 09:00:00,0.2416583131650711,485.0,18.1,17.6,16.9,63.0,0.0,4.3,259.0,652.419983,40.330002,DK2,,111.550003,652.099976,111.550003
2022-08-07 10:00:00,0.3008136872645647,461.0,18.1,17.5,17.0,59.0,0.0,5.0,255.0,645.950012,44.34,DK2,,645.630005,645.630005,645.630005
2022-08-07 11:00:00,0.3121952134784725,598.0,18.4,17.9,17.5,51.0,0.0,6.0,249.0,518.869995,49.630001,DK2,,518.609985,518.609985,518.609985
2022-08-07 12:00:00,0.2600888015305374,787.0,19.7,18.8,17.8,51.0,0.0,6.0,248.0,520.950012,51.709999,DK2,,520.700012,520.700012,520.700012
2022-08-07 13:00:00,0.1663492077678219,522.0,19.3,18.4,17.7,56.0,0.0,6.2,245.0,640.960022,65.400002,DK2,,640.650024,640.650024,640.650024
2022-08-07 14:00:00,0.1086282179333149,517.0,19.2,18.6,18.1,53.0,0.0,6.2,246.0,764.98999,84.739998,DK2,,764.609985,764.609985,764.609985
2022-08-07 15:00:00,0.0615494375944963,371.0,19.3,18.5,17.8,49.0,0.0,6.2,249.0,1483.689941,297.529999,DK2,,1482.969971,1482.969971,1482.969971
2022-08-07 16:00:00,0.0391069278591829,178.0,18.1,17.6,17.3,56.0,0.0,5.0,250.0,2244.439941,1168.310059,DK2,,2243.340088,2243.340088,2243.340088
2022-08-07 17:00:00,0.0396003445713884,96.0,17.6,17.3,16.9,61.0,0.0,3.9,249.0,2926.169922,1486.219971,DK2,,2924.73999,2924.73999,2924.73999
2022-08-07 18:00:00,0.0398925518336159,51.0,17.2,16.6,16.1,64.0,0.0,3.0,256.0,3139.629883,1534.209961,DK2,,3138.090088,3138.090088,3138.090088
2022-08-07 19:00:00,0.0406778854731885,13.0,16.2,15.7,15.1,73.0,0.0,1.6,255.0,3124.22998,1689.040039,DK2,,3122.699951,3122.699951,3122.699951
2022-08-07 20:00:00,0.0506586847265089,1.0,15.4,14.4,13.5,82.0,0.0,1.3,257.0,2989.860107,1490.689941,DK2,,2988.389893,2988.389893,2988.389893
