Slot Id,Time slot,Imbalance,Imbalance price,Direction,DA price,Wind,Biomass,Fossil Gas,Fossil Hard Coal,Fossil Oil,Solar,Waste
791,09.06.2025 05:30 - 09.06.2025 05:45,118,5.13,1,25.59,1256,6.27,101.89,106.08,20.88,122.48,98.55
792,09.06.2025 05:45 - 09.06.2025 06:00,118,8.65,1,25.59,1250,6.27,101.89,106.08,20.88,122.48,98.55
793,09.06.2025 06:00 - 09.06.2025 06:15,18,1.21,1,43.91,1236,6.56,101.76,108.95,26.34,420.87,99.87
794,09.06.2025 06:15 - 09.06.2025 06:30,18,6,1,43.91,1229,6.56,101.76,108.95,26.34,420.87,99.87
795,09.06.2025 06:30 - 09.06.2025 06:45,18,26.5,1,43.91,1206,6.56,101.76,108.95,26.34,420.87,99.87
796,09.06.2025 06:45 - 09.06.2025 07:00,18,33.67,1,43.91,1208,6.56,101.76,108.95,26.34,420.87,99.87
797,09.06.2025 07:00 - 09.06.2025 07:15,41,10.16,1,39.14,1218,6.87,105.01,115.32,22.7,891.14,101.85
798,09.06.2025 07:15 - 09.06.2025 07:30,41,30.75,1,39.14,1189,6.87,105.01,115.32,22.7,891.14,101.85
799,09.06.2025 07:30 - 09.06.2025 07:45,41,39.14,1,39.14,1193,6.87,105.01,115.32,22.7,891.14,101.85
800,09.06.2025 07:45 - 09.06.2025 08:00,41,37.32,1,39.14,1100,6.87,105.01,115.32,22.7,891.14,101.85
801,09.06.2025 08:00 - 09.06.2025 08:15,36,6.79,1,6.79,1092,6.91,112.93,129.43,25.45,1553.39,92.43
802,09.06.2025 08:15 - 09.06.2025 08:30,36,6.71,1,6.79,1080,6.91,112.93,129.43,25.45,1553.39,92.43
803,09.06.2025 08:30 - 09.06.2025 08:45,36,6.79,1,6.79,1072,6.91,112.93,129.43,25.45,1553.39,92.43
804,09.06.2025 08:45 - 09.06.2025 09:00,36,-8.54,1,6.79,1067,6.91,112.93,129.43,25.45,1553.39,92.43
805,09.06.2025 09:00 - 09.06.2025 09:15,7,4.12,1,4.12,1067,6.37,99.77,100.77,19.83,1849.09,88.78
806,09.06.2025 09:15 - 09.06.2025 09:30,7,-8,1,4.12,1065,6.37,99.77,100.77,19.83,1849.09,88.78
807,09.06.2025 09:30 - 09.06.2025 09:45,7,-5.61,1,4.12,1062,6.37,99.77,100.77,19.83,1849.09,88.78
808,09.06.2025 09:45 - 09.06.2025 10:00,7,-8,1,4.12,1062,6.37,99.77,100.77,19.83,1849.09,88.78
809,09.06.2025 10:00 - 09.06.2025 10:15,17,-8,1,2.33,1063,6.14,102.15,101.56,21.95,2140.16,87.85
810,09.06.2025 10:15 - 09.06.2025 10:30,17,-5.61,1,2.33,1065,6.14,102.15,101.56,21.95,2140.16,87.85
811,09.06.2025 10:30 - 09.06.2025 10:45,17,-4.34,1,2.33,1065,6.14,102.15,101.56,21.95,2140.16,87.85
812,09.06.2025 10:45 - 09.06.2025 11:00,17,-13.41,1,2.33,1061,6.14,102.15,101.56,21.95,2140.16,87.85
813,09.06.2025 11:00 - 09.06.2025 11:15,-16,1.76,-1,1.76,1054,6.45,109.18,103.67,20.36,2175.42,88.24
814,09.06.2025 11:15 - 09.06.2025 11:30,-16,1.76,-1,1.76,1049,6.45,109.18,103.67,20.36,2175.42,88.24
815,09.06.2025 11:30 - 09.06.2025 11:45,-16,1.76,-1,1.76,1049,6.45,109.18,103.67,20.36,2175.42,88.24
816,09.06.2025 11:45 - 09.06.2025 12:00,-16,-15,-1,1.76,1056,6.45,109.18,103.67,20.36,2175.42,88.24
817,09.06.2025 12:00 - 09.06.2025 12:15,-16,0,-1,0,1065,6.09,107.86,101.93,20.01,2036.72,92.5
818,09.06.2025 12:15 - 09.06.2025 12:30,-16,-30,-1,0,1070,6.09,107.86,101.93,20.01,2036.72,92.5
819,09.06.2025 12:30 - 09.06.2025 12:45,-16,0,-1,0,1074,6.09,107.86,101.93,20.01,2036.72,92.5
820,09.06.2025 12:45 - 09.06.2025 13:00,-16,-40.21,-1,0,1067,6.09,107.86,101.93,20.01,2036.72,92.5
821,09.06.2025 13:00 - 09.06.2025 13:15,-59,-3.36,-1,-3.36,1017,6.27,107.91,101.97,20.04,2025.15,87.16
822,09.06.2025 13:15 - 09.06.2025 13:30,-59,-85,-1,-3.36,1011,6.27,107.91,101.97,20.04,2025.15,87.16
823,09.06.2025 13:30 - 09.06.2025 13:45,-59,-67.03,-1,-3.36,1003,6.27,107.91,101.97,20.04,2025.15,87.16
824,09.06.2025 13:45 - 09.06.2025 14:00,-59,-50,-1,-3.36,993,6.27,107.91,101.97,20.04,2025.15,87.16
825,09.06.2025 14:00 - 09.06.2025 14:15,-21,-15,-1,-3.35,984,6.21,104.69,102.17,20.08,2017.11,89.27
826,09.06.2025 14:15 - 09.06.2025 14:30,-21,-13.41,-1,-3.35,975,6.21,104.69,102.17,20.08,2017.11,89.27
827,09.06.2025 14:30 - 09.06.2025 14:45,-21,10,-1,-3.35,967,6.21,104.69,102.17,20.08,2017.11,89.27
828,09.06.2025 14:45 - 09.06.2025 15:00,-21,-7.01,-1,-3.35,965,6.21,104.69,102.17,20.08,2017.11,89.27
829,09.06.2025 15:00 - 09.06.2025 15:15,-41,-1.41,-1,-1.41,976,6.27,94.15,102.85,20.23,1922.83,90.02
830,09.06.2025 15:15 - 09.06.2025 15:30,-41,-1.41,-1,-1.41,966,6.27,94.15,102.85,20.23,1922.83,90.02
831,09.06.2025 15:30 - 09.06.2025 15:45,-41,-1.41,-1,-1.41,954,6.27,94.15,102.85,20.23,1922.83,90.02
832,09.06.2025 15:45 - 09.06.2025 16:00,-41,-1.41,-1,-1.41,950,6.27,94.15,102.85,20.23,1922.83,90.02
833,09.06.2025 16:00 - 09.06.2025 16:15,16,0.09,1,0.09,966,6.19,95.89,103.5,21.65,1638.98,89.93
834,09.06.2025 16:15 - 09.06.2025 16:30,16,0.09,1,0.09,947,6.19,95.89,103.5,21.65,1638.98,89.93
835,09.06.2025 16:30 - 09.06.2025 16:45,16,-1.13,1,0.09,921,6.19,95.89,103.5,21.65,1638.98,89.93
836,09.06.2025 16:45 - 09.06.2025 17:00,16,0.09,1,0.09,896,6.19,95.89,103.5,21.65,1638.98,89.93
837,09.06.2025 17:00 - 09.06.2025 17:15,33,-93,1,5.61,874,6.48,100.66,105.66,30.58,1544.28,86.85
838,09.06.2025 17:15 - 09.06.2025 17:30,33,-4.22,1,5.61,845,6.48,100.66,105.66,30.58,1544.28,86.85
839,09.06.2025 17:30 - 09.06.2025 17:45,33,5,1,5.61,816,6.48,100.66,105.66,30.58,1544.28,86.85
840,09.06.2025 17:45 - 09.06.2025 18:00,33,0.01,1,5.61,787,6.48,100.66,105.66,30.58,1544.28,86.85
841,09.06.2025 18:00 - 09.06.2025 18:15,50,10,1,60.24,757,7.19,113.3,127.64,34.25,1177.59,89.69
842,09.06.2025 18:15 - 09.06.2025 18:30,50,52.21,1,60.24,716,7.19,113.3,127.64,34.25,1177.59,89.69
843,09.06.2025 18:30 - 09.06.2025 18:45,50,60.24,1,60.24,671,7.19,113.3,127.64,34.25,1177.59,89.69
844,09.06.2025 18:45 - 09.06.2025 19:00,50,163.87,1,60.24,628,7.19,113.3,127.64,34.25,1177.59,89.69
845,09.06.2025 19:00 - 09.06.2025 19:15,51,119.13,1,115.69,590,7.3,122.37,126.44,33.95,627.01,93.57
846,09.06.2025 19:15 - 09.06.2025 19:30,51,115.69,1,115.69,559,7.3,122.37,126.44,33.95,627.01,93.57
847,09.06.2025 19:30 - 09.06.2025 19:45,51,115.69,1,115.69,535,7.3,122.37,126.44,33.95,627.01,93.57
848,09.06.2025 19:45 - 09.06.2025 20:00,51,240.77,1,115.69,515,7.3,122.37,126.44,33.95,627.01,93.57
849,09.06.2025 20:00 - 09.06.2025 20:15,-56,49.39,-1,141.41,503,7.36,149.08,133.05,35.25,243.23,95.76
850,09.06.2025 20:15 - 09.06.2025 20:30,-56,141.41,-1,141.41,498,7.36,149.08,133.05,35.25,243.23,95.76
851,09.06.2025 20:30 - 09.06.2025 20:45,-56,141.41,-1,141.41,496,7.36,149.08,133.05,35.25,243.23,95.76
852,09.06.2025 20:45 - 09.06.2025 21:00,-56,54.88,-1,141.41,496,7.36,149.08,133.05,35.25,243.23,95.76
853,09.06.2025 21:00 - 09.06.2025 21:15,-28,148.43,-1,148.43,500,8.04,180.31,147.99,31.5,48.11,94.74
854,09.06.2025 21:15 - 09.06.2025 21:30,-28,335.16,-1,148.43,518,8.04,180.31,147.99,31.5,48.11,94.74
855,09.06.2025 21:30 - 09.06.2025 21:45,-28,345.83,-1,148.43,541,8.04,180.31,147.99,31.5,48.11,94.74
856,09.06.2025 21:45 - 09.06.2025 22:00,-28,402.2,-1,148.43,561,8.04,180.31,147.99,31.5,48.11,94.74
857,09.06.2025 22:00 - 09.06.2025 22:15,53,304.45,1,126.53,566,7.13,136.14,124.79,24.56,5.25,95.73
858,09.06.2025 22:15 - 09.06.2025 22:30,53,59.52,1,126.53,562,7.13,136.14,124.79,24.56,5.25,95.73
859,09.06.2025 22:30 - 09.06.2025 22:45,53,51.79,1,126.53,555,7.13,136.14,124.79,24.56,5.25,95.73
860,09.06.2025 22:45 - 09.06.2025 23:00,53,31.3,1,126.53,551,7.13,136.14,124.79,24.56,5.25,95.73
861,09.06.2025 23:00 - 09.06.2025 23:15,5,49.87,1,101.2,551,6.86,113.75,119.19,23.48,2.66,94.39
862,09.06.2025 23:15 - 09.06.2025 23:30,5,30.5,1,101.2,555,6.86,113.75,119.19,23.48,2.66,94.39
863,09.06.2025 23:30 - 09.06.2025 23:45,5,6.68,1,101.2,533,6.86,113.75,119.19,23.48,2.66,94.39
864,09.06.2025 23:45 - 10.06.2025 00:00,5,-3.46,1,101.2,530,6.86,113.75,119.19,23.48,2.66,94.39
865,10.06.2025 00:00 - 10.06.2025 00:15,-9,23.48,-1,86.66,535,6.78,108.31,115.42,22.72,2.86,90.65
866,10.06.2025 00:15 - 10.06.2025 00:30,-9,22.08,-1,86.66,549,6.78,108.31,115.42,22.72,2.86,90.65
867,10.06.2025 00:30 - 10.06.2025 00:45,-9,22.12,-1,86.66,516,6.78,108.31,115.42,22.72,2.86,90.65
868,10.06.2025 00:45 - 10.06.2025 01:00,-9,-8,-1,86.66,498,6.78,108.31,115.42,22.72,2.86,90.65
869,10.06.2025 01:00 - 10.06.2025 01:15,-25,29.46,-1,78.07,402,6.49,107.7,114.58,22.57,1.53,89.7
870,10.06.2025 01:15 - 10.06.2025 01:30,-25,26.09,-1,78.07,431,6.49,107.7,114.58,22.57,1.53,89.7
871,10.06.2025 01:30 - 10.06.2025 01:45,-25,18.56,-1,78.07,408,6.49,107.7,114.58,22.57,1.53,89.7
872,10.06.2025 01:45 - 10.06.2025 02:00,-25,78.07,-1,78.07,395,6.49,107.7,114.58,22.57,1.53,89.7
873,10.06.2025 02:00 - 10.06.2025 02:15,60,-9.47,1,69.66,398,6.61,103.6,113.11,22.26,1.3,87.43
874,10.06.2025 02:15 - 10.06.2025 02:30,60,-14.93,1,69.66,377,6.61,103.6,113.11,22.26,1.3,87.43
875,10.06.2025 02:30 - 10.06.2025 02:45,60,8.9,1,69.66,355,6.61,103.6,113.11,22.26,1.3,87.43
876,10.06.2025 02:45 - 10.06.2025 03:00,60,-14.79,1,69.66,330,6.61,103.6,113.11,22.26,1.3,87.43
877,10.06.2025 03:00 - 10.06.2025 03:15,75,-3.14,1,59.95,287,6.53,104.71,112.73,22.2,1.31,88.04
878,10.06.2025 03:15 - 10.06.2025 03:30,75,59.95,1,59.95,280,6.53,104.71,112.73,22.2,1.31,88.04
879,10.06.2025 03:30 - 10.06.2025 03:45,75,59.95,1,59.95,272,6.53,104.71,112.73,22.2,1.31,88.04
880,10.06.2025 03:45 - 10.06.2025 04:00,75,-6.51,1,59.95,254,6.53,104.71,112.73,22.2,1.31,88.04
881,10.06.2025 04:00 - 10.06.2025 04:15,36,54.17,1,54.17,256,6.44,101.34,106.63,20.99,5.3,87.34
882,10.06.2025 04:15 - 10.06.2025 04:30,36,54.17,1,54.17,248,6.44,101.34,106.63,20.99,5.3,87.34
883,10.06.2025 04:30 - 10.06.2025 04:45,36,59.2,1,54.17,233,6.44,101.34,106.63,20.99,5.3,87.34
884,10.06.2025 04:45 - 10.06.2025 05:00,36,65.31,1,54.17,224,6.44,101.34,106.63,20.99,5.3,87.34
885,10.06.2025 05:00 - 10.06.2025 05:15,43,-0.32,1,62.18,241,6.23,101.93,105.31,20.76,33.99,86.4
886,10.06.2025 05:15 - 10.06.2025 05:30,43,-9.68,1,62.18,258,6.23,101.93,105.31,20.76,33.99,86.4
887,10.06.2025 05:30 - 10.06.2025 05:45,43,-1,1,62.18,270,6.23,101.93,105.31,20.76,33.99,86.4
888,10.06.2025 05:45 - 10.06.2025 06:00,43,36.47,1,62.18,270,6.23,101.93,105.31,20.76,33.99,86.4
889,10.06.2025 06:00 - 10.06.2025 06:15,31,-22.34,1,74.62,315,6.59,124.11,110.78,21.8,116.39,86.54
890,10.06.2025 06:15 - 10.06.2025 06:30,31,-10,1,74.62,329,6.59,124.11,110.78,21.8,116.39,86.54
891,10.06.2025 06:30 - 10.06.2025 06:45,31,100,1,74.62,365,6.59,124.11,110.78,21.8,116.39,86.54
892,10.06.2025 06:45 - 10.06.2025 07:00,31,74.62,1,74.62,444,6.59,124.11,110.78,21.8,116.39,86.54
893,10.06.2025 07:00 - 10.06.2025 07:15,76,-43.65,1,82.79,462,6.89,130.78,120.61,23.72,276.21,87.34
894,10.06.2025 07:15 - 10.06.2025 07:30,76,-33.98,1,82.79,426,6.89,130.78,120.61,23.72,276.21,87.34
895,10.06.2025 07:30 - 10.06.2025 07:45,76,-110.9,1,82.79,429,6.89,130.78,120.61,23.72,276.21,87.34
896,10.06.2025 07:45 - 10.06.2025 08:00,76,-979.69,1,82.79,458,6.89,130.78,120.61,23.72,276.21,87.34
897,10.06.2025 08:00 - 10.06.2025 08:15,50,-7.87,1,82.52,478,6.95,118.74,126.85,25.43,434.01,88.38
898,10.06.2025 08:15 - 10.06.2025 08:30,50,-4.1,1,82.52,496,6.95,118.74,126.85,25.43,434.01,88.38
899,10.06.2025 08:30 - 10.06.2025 08:45,50,-4.97,1,82.52,517,6.95,118.74,126.85,25.43,434.01,88.38
900,10.06.2025 08:45 - 10.06.2025 09:00,50,1.62,1,82.52,539,6.95,118.74,126.85,25.43,434.01,88.38
901,10.06.2025 09:00 - 10.06.2025 09:15,-3,37.11,-1,69.22,562,7.43,117.87,134.81,26.49,678,86.3
902,10.06.2025 09:15 - 10.06.2025 09:30,-3,39.28,-1,69.22,588,7.43,117.87,134.81,26.49,678,86.3
903,10.06.2025 09:30 - 10.06.2025 09:45,-3,69.22,-1,69.22,611,7.43,117.87,134.81,26.49,678,86.3
904,10.06.2025 09:45 - 10.06.2025 10:00,-3,76.97,-1,69.22,629,7.43,117.87,134.81,26.49,678,86.3
905,10.06.2025 10:00 - 10.06.2025 10:15,-28,311.31,-1,22.74,640,8.43,129.24,142.09,36.35,864.08,93.51
906,10.06.2025 10:15 - 10.06.2025 10:30,-28,469.67,-1,22.74,640,8.43,129.24,142.09,36.35,864.08,93.51
907,10.06.2025 10:30 - 10.06.2025 10:45,-28,478.33,-1,22.74,636,8.43,129.24,142.09,36.35,864.08,93.51
908,10.06.2025 10:45 - 10.06.2025 11:00,-28,38.93,-1,22.74,632,8.43,129.24,142.09,36.35,864.08,93.51
909,10.06.2025 11:00 - 10.06.2025 11:15,51,31.16,1,24.29,639,8.58,105.78,124.28,27.16,858.82,91.54
910,10.06.2025 11:15 - 10.06.2025 11:30,51,657.76,1,24.29,662,8.58,105.78,124.28,27.16,858.82,91.54
911,10.06.2025 11:30 - 10.06.2025 11:45,51,535.86,1,24.29,693,8.58,105.78,124.28,27.16,858.82,91.54
912,10.06.2025 11:45 - 10.06.2025 12:00,51,24.29,1,24.29,720,8.58,105.78,124.28,27.16,858.82,91.54
913,10.06.2025 12:00 - 10.06.2025 12:15,-20,340.38,-1,17.76,735,9.38,109.76,126.37,34.57,898.2,92.42
914,10.06.2025 12:15 - 10.06.2025 12:30,-20,2,-1,17.76,740,9.38,109.76,126.37,34.57,898.2,92.42
915,10.06.2025 12:30 - 10.06.2025 12:45,-20,15.13,-1,17.76,740,9.38,109.76,126.37,34.57,898.2,92.42
916,10.06.2025 12:45 - 10.06.2025 13:00,-20,4.82,-1,17.76,743,9.38,109.76,126.37,34.57,898.2,92.42
917,10.06.2025 13:00 - 10.06.2025 13:15,106,5.5,1,15.84,749,9.81,113.35,136.08,26.35,973.67,92.67
918,10.06.2025 13:15 - 10.06.2025 13:30,106,3.35,1,15.84,762,9.81,113.35,136.08,26.35,973.67,92.67
919,10.06.2025 13:30 - 10.06.2025 13:45,106,15.84,1,15.84,780,9.81,113.35,136.08,26.35,973.67,92.67
920,10.06.2025 13:45 - 10.06.2025 14:00,106,15.84,1,15.84,797,9.81,113.35,136.08,26.35,973.67,92.67
921,10.06.2025 14:00 - 10.06.2025 14:15,-8,10.35,-1,24.62,807,9.37,114.74,138.76,32.21,949.85,90.2
922,10.06.2025 14:15 - 10.06.2025 14:30,-8,24.62,-1,24.62,813,9.37,114.74,138.76,32.21,949.85,90.2
923,10.06.2025 14:30 - 10.06.2025 14:45,-8,10.99,-1,24.62,815,9.37,114.74,138.76,32.21,949.85,90.2
924,10.06.2025 14:45 - 10.06.2025 15:00,-8,2,-1,24.62,818,9.37,114.74,138.76,32.21,949.85,90.2
925,10.06.2025 15:00 - 10.06.2025 15:15,-53,-0.93,-1,31.3,822,7.24,116.83,136.93,32.39,839.82,91.79
926,10.06.2025 15:15 - 10.06.2025 15:30,-53,0,-1,31.3,829,7.24,116.83,136.93,32.39,839.82,91.79
927,10.06.2025 15:30 - 10.06.2025 15:45,-53,23,-1,31.3,835,7.24,116.83,136.93,32.39,839.82,91.79
928,10.06.2025 15:45 - 10.06.2025 16:00,-53,80.21,-1,31.3,840,7.24,116.83,136.93,32.39,839.82,91.79
929,10.06.2025 16:00 - 10.06.2025 16:15,-1,47.28,-1,47.28,839,6.8,113.48,132.2,35.44,570.5,94.34
930,10.06.2025 16:15 - 10.06.2025 16:30,-1,47.28,-1,47.28,822,6.8,113.48,132.2,35.44,570.5,94.34
931,10.06.2025 16:30 - 10.06.2025 16:45,-1,138.94,-1,47.28,796,6.8,113.48,132.2,35.44,570.5,94.34
932,10.06.2025 16:45 - 10.06.2025 17:00,-1,47.28,-1,47.28,775,6.8,113.48,132.2,35.44,570.5,94.34
933,10.06.2025 17:00 - 10.06.2025 17:15,-20,0,-1,58.05,767,6.65,115.6,129.84,30.91,479.18,98.52
934,10.06.2025 17:15 - 10.06.2025 17:30,-20,0,-1,58.05,767,6.65,115.6,129.84,30.91,479.18,98.52
935,10.06.2025 17:30 - 10.06.2025 17:45,-20,-0.41,-1,58.05,770,6.65,115.6,129.84,30.91,479.18,98.52
936,10.06.2025 17:45 - 10.06.2025 18:00,-20,2,-1,58.05,772,6.65,115.6,129.84,30.91,479.18,98.52
937,10.06.2025 18:00 - 10.06.2025 18:15,-59,0,-1,70.55,770,6.57,123.06,127.37,39.77,378.3,102
938,10.06.2025 18:15 - 10.06.2025 18:30,-59,70.55,-1,70.55,765,6.57,123.06,127.37,39.77,378.3,102
939,10.06.2025 18:30 - 10.06.2025 18:45,-59,1603.28,-1,70.55,761,6.57,123.06,127.37,39.77,378.3,102
940,10.06.2025 18:45 - 10.06.2025 19:00,-59,334.2,-1,70.55,760,6.57,123.06,127.37,39.77,378.3,102
941,10.06.2025 19:00 - 10.06.2025 19:15,57,402,1,82.22,764,6.87,146.24,131.67,28.45,262.74,99.57
942,10.06.2025 19:15 - 10.06.2025 19:30,57,-6.73,1,82.22,771,6.87,146.24,131.67,28.45,262.74,99.57
943,10.06.2025 19:30 - 10.06.2025 19:45,57,-26.26,1,82.22,784,6.87,146.24,131.67,28.45,262.74,99.57
944,10.06.2025 19:45 - 10.06.2025 20:00,57,0.03,1,82.22,798,6.87,146.24,131.67,28.45,262.74,99.57
945,10.06.2025 20:00 - 10.06.2025 20:15,-4,39.26,-1,84.7,813,6.85,137.5,132.36,26.02,120.38,100.13
946,10.06.2025 20:15 - 10.06.2025 20:30,-4,37.3,-1,84.7,826,6.85,137.5,132.36,26.02,120.38,100.13
947,10.06.2025 20:30 - 10.06.2025 20:45,-4,84.7,-1,84.7,836,6.85,137.5,132.36,26.02,120.38,100.13
948,10.06.2025 20:45 - 10.06.2025 21:00,-4,32.81,-1,84.7,843,6.85,137.5,132.36,26.02,120.38,100.13
949,10.06.2025 21:00 - 10.06.2025 21:15,46,-22.88,1,91.29,848,6.53,122.75,124.89,24.57,30.5,97.97
950,10.06.2025 21:15 - 10.06.2025 21:30,46,-14.01,1,91.29,847,6.53,122.75,124.89,24.57,30.5,97.97
951,10.06.2025 21:30 - 10.06.2025 21:45,46,91.29,1,91.29,842,6.53,122.75,124.89,24.57,30.5,97.97
952,10.06.2025 21:45 - 10.06.2025 22:00,46,91.29,1,91.29,844,6.53,122.75,124.89,24.57,30.5,97.97
953,10.06.2025 22:00 - 10.06.2025 22:15,-17,97.94,-1,97.94,856,6.49,115.25,123.02,24.2,0.59,98.49
954,10.06.2025 22:15 - 10.06.2025 22:30,-17,8.8,-1,97.94,874,6.49,115.25,123.02,24.2,0.59,98.49
955,10.06.2025 22:30 - 10.06.2025 22:45,-17,17.39,-1,97.94,891,6.49,115.25,123.02,24.2,0.59,98.49
956,10.06.2025 22:45 - 10.06.2025 23:00,-17,22.89,-1,97.94,907,6.49,115.25,123.02,24.2,0.59,98.49
957,10.06.2025 23:00 - 10.06.2025 23:15,-9,23.46,-1,85.31,924,5.23,109.04,116.25,22.88,0.08,97.3
958,10.06.2025 23:15 - 10.06.2025 23:30,-9,4.89,-1,85.31,951,5.23,109.04,116.25,22.88,0.08,97.3
959,10.06.2025 23:30 - 10.06.2025 23:45,-9,-2.52,-1,85.31,970,5.23,109.04,116.25,22.88,0.08,97.3
960,10.06.2025 23:45 - 11.06.2025 00:00,-9,-0.94,-1,85.31,879,5.23,109.04,116.25,22.88,0.08,97.3
961,11.06.2025 00:00 - 11.06.2025 00:15,15,331.09,1,71.01,901,7.08,132.63,127.44,33.11,0.07,98.11
962,11.06.2025 00:15 - 11.06.2025 00:30,15,389.4,1,71.01,951,7.08,132.63,127.44,33.11,0.07,98.11
963,11.06.2025 00:30 - 11.06.2025 00:45,15,536,1,71.01,972,7.08,132.63,127.44,33.11,0.07,98.11
964,11.06.2025 00:45 - 11.06.2025 01:00,15,345.8,1,71.01,1066,7.08,132.63,127.44,33.11,0.07,98.11
965,11.06.2025 01:00 - 11.06.2025 01:15,23,69.4,1,69.4,1121,14.77,120.95,119.34,26.08,0.08,96.41
966,11.06.2025 01:15 - 11.06.2025 01:30,23,10.46,1,69.4,1196,14.77,120.95,119.34,26.08,0.08,96.41
967,11.06.2025 01:30 - 11.06.2025 01:45,23,3.92,1,69.4,1230,14.77,120.95,119.34,26.08,0.08,96.41
968,11.06.2025 01:45 - 11.06.2025 02:00,23,-1.34,1,69.4,1210,14.77,120.95,119.34,26.08,0.08,96.41
969,11.06.2025 02:00 - 11.06.2025 02:15,10,6.63,1,68.69,1194,26.37,101.32,111.02,21.87,0.07,97
970,11.06.2025 02:15 - 11.06.2025 02:30,10,-2.08,1,68.69,1193,26.37,101.32,111.02,21.87,0.07,97
971,11.06.2025 02:30 - 11.06.2025 02:45,10,-11.15,1,68.69,1192,26.37,101.32,111.02,21.87,0.07,97
972,11.06.2025 02:45 - 11.06.2025 03:00,10,0,1,68.69,1179,26.37,101.32,111.02,21.87,0.07,97
973,11.06.2025 03:00 - 11.06.2025 03:15,83,4.62,1,69.26,1192,32.49,98.32,107.9,21.26,0.07,96.92
974,11.06.2025 03:15 - 11.06.2025 03:30,83,-4.97,1,69.26,1185,32.49,98.32,107.9,21.26,0.07,96.92
975,11.06.2025 03:30 - 11.06.2025 03:45,83,-1.29,1,69.26,1179,32.49,98.32,107.9,21.26,0.07,96.92
976,11.06.2025 03:45 - 11.06.2025 04:00,83,-7.81,1,69.26,1171,32.49,98.32,107.9,21.26,0.07,96.92
977,11.06.2025 04:00 - 11.06.2025 04:15,73,71.52,1,71.52,1150,32.1,101.13,110.87,21.83,1.58,97.04
978,11.06.2025 04:15 - 11.06.2025 04:30,73,71.52,1,71.52,1125,32.1,101.13,110.87,21.83,1.58,97.04
979,11.06.2025 04:30 - 11.06.2025 04:45,73,71.52,1,71.52,1138,32.1,101.13,110.87,21.83,1.58,97.04
980,11.06.2025 04:45 - 11.06.2025 05:00,73,71.52,1,71.52,1139,32.1,101.13,110.87,21.83,1.58,97.04
981,11.06.2025 05:00 - 11.06.2025 05:15,41,81.25,1,81.25,1110,32.58,126.35,122.51,26.95,66.97,99.08
982,11.06.2025 05:15 - 11.06.2025 05:30,41,81.25,1,81.25,1084,32.58,126.35,122.51,26.95,66.97,99.08
983,11.06.2025 05:30 - 11.06.2025 05:45,41,-3.57,1,81.25,1073,32.58,126.35,122.51,26.95,66.97,99.08
984,11.06.2025 05:45 - 11.06.2025 06:00,41,-4.97,1,81.25,1059,32.58,126.35,122.51,26.95,66.97,99.08
985,11.06.2025 06:00 - 11.06.2025 06:15,87,17.68,1,101.26,1040,32.09,128.24,123.96,24.47,255.1,99.91
986,11.06.2025 06:15 - 11.06.2025 06:30,87,101.26,1,101.26,1066,32.09,128.24,123.96,24.47,255.1,99.91
987,11.06.2025 06:30 - 11.06.2025 06:45,87,101.26,1,101.26,1052,32.09,128.24,123.96,24.47,255.1,99.91
988,11.06.2025 06:45 - 11.06.2025 07:00,87,240.62,1,101.26,1037,32.09,128.24,123.96,24.47,255.1,99.91
989,11.06.2025 07:00 - 11.06.2025 07:15,-15,141.36,-1,107.8,999,32.5,121.78,128.46,25.26,592.2,96.77
990,11.06.2025 07:15 - 11.06.2025 07:30,-15,209.9,-1,107.8,1056,32.5,121.78,128.46,25.26,592.2,96.77
991,11.06.2025 07:30 - 11.06.2025 07:45,-15,107.8,-1,107.8,1047,32.5,121.78,128.46,25.26,592.2,96.77
992,11.06.2025 07:45 - 11.06.2025 08:00,-15,107.8,-1,107.8,1067,32.5,121.78,128.46,25.26,592.2,96.77
993,11.06.2025 08:00 - 11.06.2025 08:15,39,6.07,1,85.09,1067,31.93,117.66,133.38,26.24,1045.4,93.48
994,11.06.2025 08:15 - 11.06.2025 08:30,39,3.84,1,85.09,1050,31.93,117.66,133.38,26.24,1045.4,93.48
995,11.06.2025 08:30 - 11.06.2025 08:45,39,6.07,1,85.09,1033,31.93,117.66,133.38,26.24,1045.4,93.48
996,11.06.2025 08:45 - 11.06.2025 09:00,39,13.35,1,85.09,1022,31.93,117.66,133.38,26.24,1045.4,93.48
997,11.06.2025 09:00 - 11.06.2025 09:15,-36,8.1,-1,65.04,1018,13.78,126.95,143.36,28.19,1482,95.41
998,11.06.2025 09:15 - 11.06.2025 09:30,-36,65.04,-1,65.04,1009,13.78,126.95,143.36,28.19,1482,95.41
999,11.06.2025 09:30 - 11.06.2025 09:45,-36,0,-1,65.04,997,13.78,126.95,143.36,28.19,1482,95.41
1000,11.06.2025 09:45 - 11.06.2025 10:00,-36,-0.26,-1,65.04,987,13.78,126.95,143.36,28.19,1482,95.41
1001,11.06.2025 10:00 - 11.06.2025 10:15,72,-2.1,1,16.71,976,10.91,130.42,159.49,30.67,1933.2,91.15
1002,11.06.2025 10:15 - 11.06.2025 10:30,72,1.71,1,16.71,957,10.91,130.42,159.49,30.67,1933.2,91.15
1003,11.06.2025 10:30 - 11.06.2025 10:45,72,-6.69,1,16.71,936,10.91,130.42,159.49,30.67,1933.2,91.15
